planting_date	restart_date	emergence_date	flowering_date	tuber_init_date	filling_date	peak_LAI_date	maturity_date	harvest_date	peak_LAI	daytime_VPD_avg	yield	used_biomass	grazed_biomass	residue_biomass	disposed_biomass	intercepted_PAR_accum	soil_loss	ET_pot	ET_act	ET_ref	transp_pot	transp_act	evap_soil_pot	evap_soil_act	evap_residue_pot	evap_residue_act	irrig	precip	air_temp_avg	crop_water_intrcpt	residue_water_intrcpt	surface_water_runoff	ponded_water	water_enter_soil	soil_water_drainage	soil_water_profile_init	soil_water_profile_final	produced_biomass	root_depth	root_biomass	surface_residue_BM	surface_plant_residue_BM	surface_manure_BM	incorporated_BM	incorporated_plant_residue_BM	incorporated_manure_BM	erosion_index	avg_water_stress_index	avg_temperature_stress_index	avg_flower_temp_stress_index	N_leached	N_applied	N_auto_uptake	N_available	N_mineralized_residue	N_mineralized_org_fert	N_mineralized_OM	N_immobilization	N_mineralization	N_organic_applied	N_organic_gaseous_loss	N_inorganic_gaseous_loss	N_fixation	N_uptake	N_mass_yield	N_stress_index_avg	N_nitrification	N_denitrification	N_soil_profile_initial	N_soil_profile_final	DegHr_above_30	DegHr_above_34	WUE	Srad	Tmax	Tmin	Tavg	days_to_flowering	duration_season	AW_150cm_init	AW_150cm_final	rotation	location	period	cycle
Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	                      4.574400	                      1.514596	                      0.336711	                      0.000000	                      0.000000	                      0.493569	                      0.000000	                   1664.359741	                      0.000000	                      0.733245	                      0.321961	                      0.682687	                      0.404644	                      0.189645	                      0.258847	                      0.132317	                      0.000000	                      0.000000	                      0.000000	                      0.190240	                     13.779212	                      0.018324	                      0.000000	                      0.000000	                      0.000000	                      0.171916	                      0.000000	                      0.692257	                      0.560536	                      0.830280	                      1.500000	                      0.100933	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.366768	                      0.039937	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.378078	                     23.773878	                     21.192810	                      6.296665	                     13.744738	                     75.000000	                    142.000000	                      0.147747	                      0.016023	sW-wW	46.3117N116.3965W	2014-2015	0
Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	                      5.151143	                      1.302355	                      0.449764	                      0.000000	                      0.000000	                      0.622003	                      0.000000	                   1803.214355	                      0.000000	                      0.666727	                      0.353261	                      0.619985	                      0.387622	                      0.225380	                      0.217276	                      0.127882	                      0.000000	                      0.000000	                      0.000000	                      0.190036	                     14.398420	                      0.022661	                      0.000000	                      0.000000	                      0.000000	                      0.167376	                      0.000000	                      0.720604	                      0.557379	                      1.071767	                      1.500000	                      0.107177	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.309560	                      0.027709	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.755384	                     23.551447	                     21.985126	                      6.779176	                     14.382152	                     75.000000	                    135.000000	                      0.176093	                      0.012861	sW-wW	46.3117N116.3965W	2015-2016	0
Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	                      4.618228	                      1.534754	                      0.373906	                      0.000000	                      0.000000	                      0.548781	                      0.000000	                   1672.923096	                      0.000000	                      0.655371	                      0.332980	                      0.607805	                      0.387890	                      0.211042	                      0.209735	                      0.121938	                      0.000000	                      0.000000	                      0.000000	                      0.164510	                     15.002756	                      0.015743	                      0.000000	                      0.000000	                      0.000000	                      0.148767	                      0.000000	                      0.790788	                      0.621497	                      0.922687	                      1.500000	                      0.092269	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.348294	                      0.008840	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.372066	                     23.989437	                     23.498751	                      6.518344	                     15.008547	                     72.000000	                    125.000000	                      0.250371	                      0.063776	sW-wW	46.3117N116.4798W	2010-2011	0
Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	                      5.494216	                      1.409100	                      0.389468	                      0.000000	                      0.000000	                      0.634424	                      0.000000	                   1786.263550	                      0.000000	                      0.671118	                      0.340571	                      0.622273	                      0.416999	                      0.218261	                      0.192196	                      0.122310	                      0.000000	                      0.000000	                      0.000000	                      0.182940	                     14.729195	                      0.017387	                      0.000000	                      0.000000	                      0.000000	                      0.165553	                      0.000000	                      0.697305	                      0.539674	                      1.023892	                      1.500000	                      0.123872	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.331522	                      0.058304	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.691130	                     23.467127	                     22.957962	                      6.446570	                     14.702267	                     83.000000	                    130.000000	                      0.170542	                      0.012907	sW-wW	46.3117N116.4798W	2011-2012	0
Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	                      4.733217	                      1.674337	                      0.348525	                      0.000000	                      0.000000	                      0.521753	                      0.000000	                   1512.892456	                      0.000000	                      0.696218	                      0.329132	                      0.651065	                      0.370840	                      0.210694	                      0.269719	                      0.118438	                      0.000000	                      0.000000	                      0.000000	                      0.154542	                     14.058734	                      0.011775	                      0.000000	                      0.000000	                      0.000000	                      0.142766	                      0.000000	                      0.724262	                      0.549672	                      0.870278	                      1.500000	                      0.087028	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.304461	                      0.008184	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.130538	                     23.447668	                     22.066635	                      5.928802	                     13.997719	                     67.000000	                    136.000000	                      0.197499	                      0.022903	sW-wW	46.3117N116.4798W	2012-2013	0
Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	                      5.012033	                      1.456450	                      0.379301	                      0.000000	                      0.000000	                      0.534915	                      0.000000	                   1636.140869	                      0.000000	                      0.672871	                      0.317632	                      0.626187	                      0.391137	                      0.206597	                      0.225025	                      0.111035	                      0.000000	                      0.000000	                      0.000000	                      0.150582	                     14.639881	                      0.019884	                      0.000000	                      0.000000	                      0.000000	                      0.130698	                      0.000000	                      0.737992	                      0.570942	                      0.914216	                      1.500000	                      0.091422	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.300176	                      0.018359	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.425116	                     23.756680	                     22.408606	                      6.781641	                     14.595123	                     73.000000	                    131.000000	                      0.211229	                      0.044174	sW-wW	46.3117N116.4798W	2013-2014	0
Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	                      3.688816	                      1.741397	                      0.281655	                      0.000000	                      0.000000	                      0.381893	                      0.000000	                   1358.472412	                      0.000000	                      0.669217	                      0.264308	                      0.622347	                      0.347949	                      0.171754	                      0.260598	                      0.092554	                      0.000000	                      0.000000	                      0.000000	                      0.120154	                     16.751266	                      0.010323	                      0.000000	                      0.000000	                      0.000000	                      0.109831	                      0.000000	                      0.685629	                      0.541475	                      0.663549	                      1.500000	                      0.066355	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.384371	                      0.003705	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      3.863371	                     25.899563	                     24.769285	                      8.691631	                     16.730457	                     58.000000	                    111.000000	                      0.158866	                      0.014709	sW-wW	46.3117N116.4798W	2014-2015	0
Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	                      5.159566	                      1.289886	                      0.457590	                      0.000000	                      0.000000	                      0.641177	                      0.000000	                   1836.128540	                      0.000000	                      0.677450	                      0.360257	                      0.629896	                      0.394348	                      0.230055	                      0.219771	                      0.130202	                      0.000000	                      0.000000	                      0.000000	                      0.189224	                     14.100005	                      0.022052	                      0.000000	                      0.000000	                      0.000000	                      0.167172	                      0.000000	                      0.711190	                      0.540156	                      1.098767	                      1.500000	                      0.109877	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.312311	                      0.030768	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.776097	                     23.470306	                     21.759794	                      6.409584	                     14.084688	                     76.000000	                    138.000000	                      0.184427	                      0.013384	sW-wW	46.3117N116.4798W	2015-2016	0
Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	                      4.602634	                      1.518362	                      0.374485	                      0.000000	                      0.000000	                      0.548305	                      0.000000	                   1666.178345	                      0.000000	                      0.659940	                      0.331610	                      0.612180	                      0.390950	                      0.210584	                      0.212543	                      0.121026	                      0.000000	                      0.000000	                      0.000000	                      0.165669	                     14.837081	                      0.015914	                      0.000000	                      0.000000	                      0.000000	                      0.149755	                      0.000000	                      0.788876	                      0.622406	                      0.922790	                      1.500000	                      0.092279	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.346710	                      0.011865	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.382056	                     23.871962	                     23.064856	                      6.621502	                     14.843180	                     72.000000	                    126.000000	                      0.249424	                      0.064842	sW-wW	46.3117N116.5632W	2010-2011	0
Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	                      5.483262	                      1.394578	                      0.394511	                      0.000000	                      0.000000	                      0.646365	                      0.000000	                   1799.200195	                      0.000000	                      0.677306	                      0.342171	                      0.627832	                      0.423107	                      0.220045	                      0.192504	                      0.122126	                      0.000000	                      0.000000	                      0.000000	                      0.186137	                     14.563663	                      0.017215	                      0.000000	                      0.000000	                      0.000000	                      0.168922	                      0.000000	                      0.695450	                      0.539417	                      1.040876	                      1.500000	                      0.135130	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.332326	                      0.062057	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.730293	                     23.444298	                     22.547441	                      6.525091	                     14.536266	                     84.000000	                    131.000000	                      0.168687	                      0.012650	sW-wW	46.3117N116.5632W	2011-2012	0
Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	                      4.740086	                      1.652638	                      0.349402	                      0.000000	                      0.000000	                      0.528479	                      0.000000	                   1539.979736	                      0.000000	                      0.709137	                      0.327863	                      0.662437	                      0.380589	                      0.210237	                      0.267646	                      0.117627	                      0.000000	                      0.000000	                      0.000000	                      0.157419	                     14.063393	                      0.012222	                      0.000000	                      0.000000	                      0.000000	                      0.145197	                      0.000000	                      0.716583	                      0.545829	                      0.877881	                      1.500000	                      0.087788	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.322766	                      0.014369	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.175677	                     23.508268	                     21.865477	                      6.097355	                     13.981416	                     69.000000	                    137.000000	                      0.189820	                      0.019060	sW-wW	46.3117N116.5632W	2012-2013	0
Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	                      4.991488	                      1.447963	                      0.375943	                      0.000000	                      0.000000	                      0.532918	                      0.000000	                   1635.011597	                      0.000000	                      0.677763	                      0.316266	                      0.630639	                      0.394511	                      0.204577	                      0.225855	                      0.111689	                      0.000000	                      0.000000	                      0.000000	                      0.151712	                     14.649728	                      0.019431	                      0.000000	                      0.000000	                      0.000000	                      0.132281	                      0.000000	                      0.730749	                      0.566195	                      0.908861	                      1.500000	                      0.090886	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.316562	                      0.024031	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.442633	                     23.780832	                     22.107407	                      7.077640	                     14.592524	                     72.000000	                    131.000000	                      0.203986	                      0.039427	sW-wW	46.3117N116.5632W	2013-2014	0
Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	                      4.517580	                      1.523183	                      0.339879	                      0.000000	                      0.000000	                      0.507190	                      0.000000	                   1669.589600	                      0.000000	                      0.748090	                      0.326891	                      0.696499	                      0.412008	                      0.193803	                      0.265502	                      0.133089	                      0.000000	                      0.000000	                      0.000000	                      0.183294	                     13.691913	                      0.017423	                      0.000000	                      0.000000	                      0.000000	                      0.165871	                      0.000000	                      0.686540	                      0.542128	                      0.847068	                      1.500000	                      0.101312	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.378097	                      0.025909	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.370778	                     23.801840	                     20.831543	                      6.488188	                     13.659865	                     73.000000	                    144.000000	                      0.159777	                      0.015363	sW-wW	46.3117N116.5632W	2014-2015	0
Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	                      5.195904	                      1.270814	                      0.473853	                      0.000000	                      0.000000	                      0.666914	                      0.000000	                   1863.936768	                      0.000000	                      0.684711	                      0.368413	                      0.636356	                      0.402897	                      0.238140	                      0.218232	                      0.130273	                      0.000000	                      0.000000	                      0.000000	                      0.195675	                     14.017711	                      0.020956	                      0.000000	                      0.000000	                      0.000000	                      0.174719	                      0.000000	                      0.714864	                      0.542126	                      1.140767	                      1.500000	                      0.114077	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.304562	                      0.041155	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.790328	                     23.433790	                     21.411814	                      6.597681	                     14.004747	                     78.000000	                    139.000000	                      0.188101	                      0.015352	sW-wW	46.3117N116.5632W	2015-2016	0
Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	                      4.536922	                      1.503688	                      0.376442	                      0.000000	                      0.000000	                      0.559300	                      0.000000	                   1640.849609	                      0.000000	                      0.657253	                      0.338523	                      0.609538	                      0.385366	                      0.211405	                      0.212859	                      0.127118	                      0.000000	                      0.000000	                      0.000000	                      0.166799	                     15.285417	                      0.015826	                      0.000000	                      0.000000	                      0.000000	                      0.150973	                      0.000000	                      0.798391	                      0.626668	                      0.935742	                      1.500000	                      0.093574	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.349007	                      0.008682	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.426307	                     24.012131	                     23.105692	                      7.410911	                     15.258301	                     71.000000	                    123.000000	                      0.254692	                      0.064387	sW-wW	46.3534N116.5632W	2010-2011	0
Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	                      5.540451	                      1.385056	                      0.418159	                      0.000000	                      0.000000	                      0.657238	                      0.000000	                   1754.919067	                      0.000000	                      0.670831	                      0.351412	                      0.622030	                      0.416617	                      0.229452	                      0.192087	                      0.121960	                      0.000000	                      0.000000	                      0.000000	                      0.188060	                     14.920062	                      0.017593	                      0.000000	                      0.000000	                      0.000000	                      0.170467	                      0.000000	                      0.706317	                      0.542965	                      1.075397	                      1.500000	                      0.122828	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.312555	                      0.058461	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.686811	                     23.497498	                     22.532227	                      7.250141	                     14.891184	                     82.000000	                    128.000000	                      0.179554	                      0.016198	sW-wW	46.3534N116.5632W	2011-2012	0
Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	                      4.801018	                      1.664379	                      0.360862	                      0.000000	                      0.000000	                      0.540604	                      0.000000	                   1514.612427	                      0.000000	                      0.697753	                      0.335177	                      0.652116	                      0.377489	                      0.216381	                      0.265169	                      0.118796	                      0.000000	                      0.000000	                      0.000000	                      0.158839	                     14.271011	                      0.012527	                      0.000000	                      0.000000	                      0.000000	                      0.146312	                      0.000000	                      0.727783	                      0.551176	                      0.901466	                      1.500000	                      0.090147	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.293017	                      0.008909	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.166098	                     23.430853	                     21.717117	                      6.699118	                     14.208118	                     68.000000	                    134.000000	                      0.201020	                      0.024407	sW-wW	46.3534N116.5632W	2012-2013	0
Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	                      5.049901	                      1.480090	                      0.382760	                      0.000000	                      0.000000	                      0.543151	                      0.000000	                   1599.324097	                      0.000000	                      0.672859	                      0.322038	                      0.626872	                      0.392024	                      0.208484	                      0.231447	                      0.113554	                      0.000000	                      0.000000	                      0.000000	                      0.151091	                     14.904742	                      0.018771	                      0.000000	                      0.000000	                      0.000000	                      0.132319	                      0.000000	                      0.738959	                      0.568012	                      0.925911	                      1.500000	                      0.092591	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.299883	                      0.019235	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.441164	                     23.711853	                     21.751038	                      7.918639	                     14.834838	                     71.000000	                    128.000000	                      0.212196	                      0.041244	sW-wW	46.3534N116.5632W	2013-2014	0
Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	Date omitted	                      4.792095	                      1.477621	                      0.366427	                      0.000000	                      0.000000	                      0.534860	                      0.000000	                   1716.794189	                      0.000000	                      0.739517	                      0.331882	                      0.687743	                      0.425404	                      0.202744	                      0.247341	                      0.129138	                      0.000000	                      0.000000	                      0.000000	                      0.178083	                     14.092389	                      0.018958	                      0.000000	                      0.000000	                      0.000000	                      0.159125	                      0.000000	                      0.698426	                      0.544497	                      0.901287	                      1.500000	                      0.112347	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.346726	                      0.044190	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.445442	                     23.710379	                     20.733398	                      7.350478	                     14.041938	                     77.000000	                    140.000000	                      0.171663	                      0.017731	sW-wW	46.3534N116.5632W	2014-2015	0
